F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_02_752.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_02_752.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_02_752.jpg,0.5338346,1,0,5.860839
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_02_833.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_02_833.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_02_833.jpg,0.5714286,1,0,6.765971
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_02_916.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_02_916.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_02_916.jpg,0.5714286,1,0,7.667467
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_02_989.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_02_989.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_02_989.jpg,0.5714286,0.7816855,0,8.423969
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_068.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_068.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_068.jpg,0.5714286,0.5469397,0,8.95672
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_144.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_144.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_144.jpg,0.5789474,0.3160189,0,9.261325
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_221.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_221.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_221.jpg,0.593985,0.08946636,0,9.342999
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_294.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_294.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_294.jpg,0.6616541,0,0,9.281657
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_369.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_369.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_369.jpg,0,0,0,9.125389
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_443.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_443.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_443.jpg,0,0,0,9.044556
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_516.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_516.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_516.jpg,0,0,0,8.989726
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_588.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_588.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_588.jpg,0,0,0,8.917528
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_661.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_661.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_661.jpg,0,0,0,8.845824
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_733.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_733.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_733.jpg,0,0.2175924,0,8.90909
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_804.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_804.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_804.jpg,0,0.4315878,0,9.190387
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_877.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_877.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_877.jpg,0.406015,0.6500395,0,9.505712
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_03_949.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_03_949.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_03_949.jpg,0.6541353,0.8676528,0,10.03251
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_027.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_027.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_027.jpg,0.6616541,0.848183,0,10.78801
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_099.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_099.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_099.jpg,0.669173,0.6288705,0,11.35881
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_170.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_170.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_170.jpg,0.6766918,0.4193805,0,11.84764
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_248.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_248.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_248.jpg,0.6917293,0.2038357,0,11.96756
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_311.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_311.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_311.jpg,0.6917293,0.0003470853,0,11.52434
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_376.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_376.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_376.jpg,0,0,0,11.77807
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_444.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_444.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_444.jpg,0,0,0,11.73026
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_544.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_544.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_544.jpg,0,0,0,11.23002
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_642.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_642.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_642.jpg,0,0,0,11.19035
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_709.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_709.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_709.jpg,0,0,0,11.17621
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_806.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_806.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_806.jpg,0,0,0,11.07137
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_873.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_873.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_873.jpg,0,0,0,11.00581
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_04_972.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_04_972.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_04_972.jpg,0.1954887,0,0,10.88382
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_038.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_038.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_038.jpg,0.4511278,0,0,10.76047
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_107.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_107.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_107.jpg,0.7142857,0,0,10.54606
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_204.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_204.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_204.jpg,0.744361,0.1927775,0,10.47083
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_271.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_271.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_271.jpg,0.7593985,0.1957909,0,10.5504
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_346.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_346.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_346.jpg,0.7593985,0,0,10.50628
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_417.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_417.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_417.jpg,0,0,0,10.33946
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_487.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_487.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_487.jpg,0,0,0,10.22553
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_555.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_555.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_555.jpg,0,0,0,10.16119
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_623.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_623.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_623.jpg,0,0,0,10.07894
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_691.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_691.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_691.jpg,0,0,0,10.01804
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_761.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_761.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_761.jpg,0,0,0,9.937262
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_829.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_829.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_829.jpg,0,0,0,9.877309
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_898.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_898.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_898.jpg,0,0,0,9.817713
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_05_965.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_05_965.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_05_965.jpg,0,0,0,9.738802
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_06_035.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_06_035.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_06_035.jpg,0,0,0,9.680034
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_06_107.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_06_107.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_06_107.jpg,0,0,0,9.602089
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_06_205.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_06_205.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_06_205.jpg,0,0,0,9.505058
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_06_306.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_06_306.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_06_306.jpg,0.02255639,0,0,9.40827
F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\center_2018_09_13_20_14_06_374.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\left_2018_09_13_20_14_06_374.jpg,F:\che\CarND-Term1-Starter-Kit\CarND-Behavioral-Cloning-P3-master\data5\IMG\right_2018_09_13_20_14_06_374.jpg,0.2330827,0,0,9.337819
